tempOrder,ItemId,tempName,tempSlot,tempRating,tempColor,tempRole,tempClass,tempItemModSlot,tempKey,ItemModId,tempItemModName,tempDynamicSlot,tempModColor
198,1926,Iokath MK-5 Combat Medic's Body Armor,chest,242,gold,healer,merc,armoring,242goldarmoring,23,Versatile Armoring 49,,gold
199,1933,Iokath MK-5 Combat Tech's Body Armor,chest,242,gold,dps,pt,armoring,242goldarmoring,23,Versatile Armoring 49,,gold
200,1943,Iokath MK-5 Eliminator's Body Armor,chest,242,gold,dps,merc,armoring,242goldarmoring,23,Versatile Armoring 49,,gold
201,1956,Iokath MK-5 Enforcer's Jacket,chest,242,gold,dps,op,armoring,242goldarmoring,23,Versatile Armoring 49,,gold
202,1963,Iokath MK-5 Field Medic's Jacket,chest,242,gold,healer,op,armoring,242goldarmoring,23,Versatile Armoring 49,,gold
203,1970,Iokath MK-5 Field Tech's Jacket,chest,242,gold,dps,sniper,armoring,242goldarmoring,23,Versatile Armoring 49,,gold
204,1983,Iokath MK-5 Force-Master's Robe,chest,242,gold,dps,sorc,armoring,242goldarmoring,23,Versatile Armoring 49,,gold
205,1990,Iokath MK-5 Force-Mystic's Robe,chest,242,gold,healer,sorc,armoring,242goldarmoring,23,Versatile Armoring 49,,gold
206,2012,Iokath MK-5 Stalker's Robe,chest,242,gold,dps,sin,armoring,242goldarmoring,23,Versatile Armoring 49,,gold
207,2017,Iokath MK-5 Supercommando's Body Armor,chest,242,gold,tank,pt,armoring,242goldarmoring,22,Resistive Armoring 49,,gold
208,2030,Iokath MK-5 Survivor's Robe,chest,242,gold,tank,sin,armoring,242goldarmoring,22,Resistive Armoring 49,,gold
209,2035,Iokath MK-5 Vindicator's Chestguard,chest,242,gold,dps,jugg,armoring,242goldarmoring,23,Versatile Armoring 49,,gold
210,2042,Iokath MK-5 War Leader's Chestguard,chest,242,gold,tank,jugg,armoring,242goldarmoring,22,Resistive Armoring 49,,gold
211,2051,Iokath MK-5 Weaponmaster's Chestguard,chest,242,gold,dps,mara,armoring,242goldarmoring,23,Versatile Armoring 49,,gold
212,9,Eternal Commander MK-1 Combat Medic's Boots,feet,228,green,healer,merc,armoring,228greenarmoring,3,Versatile Armoring 54,,green
213,16,Eternal Commander MK-1 Combat Tech's Boots,feet,228,green,dps,pt,armoring,228greenarmoring,3,Versatile Armoring 54,,green
214,26,Eternal Commander MK-1 Eliminator's Boots,feet,228,green,dps,merc,armoring,228greenarmoring,3,Versatile Armoring 54,,green
215,34,Eternal Commander MK-1 Enforcer's Boots,feet,228,green,dps,op,armoring,228greenarmoring,3,Versatile Armoring 54,,green
216,41,Eternal Commander MK-1 Field Medic's Boots,feet,228,green,healer,op,armoring,228greenarmoring,3,Versatile Armoring 54,,green
217,48,Eternal Commander MK-1 Field Tech's Boots,feet,228,green,dps,sniper,armoring,228greenarmoring,3,Versatile Armoring 54,,green
218,58,Eternal Commander MK-1 Force-Master's Boots,feet,228,green,dps,sorc,armoring,228greenarmoring,3,Versatile Armoring 54,,green
219,67,Eternal Commander MK-1 Force-Mystic's Boots,feet,228,green,healer,sorc,armoring,228greenarmoring,3,Versatile Armoring 54,,green
220,89,Eternal Commander MK-1 Stalker's Boots,feet,228,green,dps,sin,armoring,228greenarmoring,3,Versatile Armoring 54,,green
221,100,Eternal Commander MK-1 Supercommando's Boots,feet,228,green,tank,pt,armoring,228greenarmoring,2,Resistive Armoring 54,,green
222,107,Eternal Commander MK-1 Survivor's Boots,feet,228,green,tank,sin,armoring,228greenarmoring,2,Resistive Armoring 54,,green
223,116,Eternal Commander MK-1 Vindicator's Boots,feet,228,green,dps,jugg,armoring,228greenarmoring,3,Versatile Armoring 54,,green
224,123,Eternal Commander MK-1 War Leader's Boots,feet,228,green,tank,jugg,armoring,228greenarmoring,2,Resistive Armoring 54,,green
225,132,Eternal Commander MK-1 Weaponmaster's Boots,feet,228,green,dps,mara,armoring,228greenarmoring,3,Versatile Armoring 54,,green
226,146,Eternal Commander MK-11 Combat Medic's Boots,feet,232,green,healer,merc,armoring,232greenarmoring,9,Versatile Armoring 56,,green
227,153,Eternal Commander MK-11 Combat Tech's Boots,feet,232,green,dps,pt,armoring,232greenarmoring,9,Versatile Armoring 56,,green
228,163,Eternal Commander MK-11 Eliminator's Boots,feet,232,green,dps,merc,armoring,232greenarmoring,9,Versatile Armoring 56,,green
229,171,Eternal Commander MK-11 Enforcer's Boots,feet,232,green,dps,op,armoring,232greenarmoring,9,Versatile Armoring 56,,green
230,178,Eternal Commander MK-11 Field Medic's Boots,feet,232,green,healer,op,armoring,232greenarmoring,9,Versatile Armoring 56,,green
231,185,Eternal Commander MK-11 Field Tech's Boots,feet,232,green,dps,sniper,armoring,232greenarmoring,9,Versatile Armoring 56,,green
232,195,Eternal Commander MK-11 Force-Master's Boots,feet,232,green,dps,sorc,armoring,232greenarmoring,9,Versatile Armoring 56,,green
233,204,Eternal Commander MK-11 Force-Mystic's Boots,feet,232,green,healer,sorc,armoring,232greenarmoring,9,Versatile Armoring 56,,green
234,226,Eternal Commander MK-11 Stalker's Boots,feet,232,green,dps,sin,armoring,232greenarmoring,9,Versatile Armoring 56,,green
235,237,Eternal Commander MK-11 Supercommando's Boots,feet,232,green,tank,pt,armoring,232greenarmoring,8,Resistive Armoring 56,,green
236,244,Eternal Commander MK-11 Survivor's Boots,feet,232,green,tank,sin,armoring,232greenarmoring,8,Resistive Armoring 56,,green
237,253,Eternal Commander MK-11 Vindicator's Boots,feet,232,green,dps,jugg,armoring,232greenarmoring,9,Versatile Armoring 56,,green
238,260,Eternal Commander MK-11 War Leader's Boots,feet,232,green,tank,jugg,armoring,232greenarmoring,8,Resistive Armoring 56,,green
239,269,Eternal Commander MK-11 Weaponmaster's Boots,feet,232,green,dps,mara,armoring,232greenarmoring,9,Versatile Armoring 56,,green
240,283,Eternal Commander MK-12 Combat Medic's Boots,feet,234,blue,healer,merc,armoring,234bluearmoring,11,Versatile Armoring 52,,blue
241,290,Eternal Commander MK-12 Combat Tech's Boots,feet,234,blue,dps,pt,armoring,234bluearmoring,11,Versatile Armoring 52,,blue
242,300,Eternal Commander MK-12 Eliminator's Boots,feet,234,blue,dps,merc,armoring,234bluearmoring,11,Versatile Armoring 52,,blue
243,308,Eternal Commander MK-12 Enforcer's Boots,feet,234,blue,dps,op,armoring,234bluearmoring,11,Versatile Armoring 52,,blue
244,315,Eternal Commander MK-12 Field Medic's Boots,feet,234,blue,healer,op,armoring,234bluearmoring,11,Versatile Armoring 52,,blue
245,322,Eternal Commander MK-12 Field Tech's Boots,feet,234,blue,dps,sniper,armoring,234bluearmoring,11,Versatile Armoring 52,,blue
246,332,Eternal Commander MK-12 Force-Master's Boots,feet,234,blue,dps,sorc,armoring,234bluearmoring,11,Versatile Armoring 52,,blue
247,341,Eternal Commander MK-12 Force-Mystic's Boots,feet,234,blue,healer,sorc,armoring,234bluearmoring,11,Versatile Armoring 52,,blue
248,363,Eternal Commander MK-12 Stalker's Boots,feet,234,blue,dps,sin,armoring,234bluearmoring,11,Versatile Armoring 52,,blue
249,374,Eternal Commander MK-12 Supercommando's Boots,feet,234,blue,tank,pt,armoring,234bluearmoring,10,Resistive Armoring 52,,blue
250,381,Eternal Commander MK-12 Survivor's Boots,feet,234,blue,tank,sin,armoring,234bluearmoring,10,Resistive Armoring 52,,blue
251,390,Eternal Commander MK-12 Vindicator's Boots,feet,234,blue,dps,jugg,armoring,234bluearmoring,11,Versatile Armoring 52,,blue
252,397,Eternal Commander MK-12 War Leader's Boots,feet,234,blue,tank,jugg,armoring,234bluearmoring,10,Resistive Armoring 52,,blue
253,406,Eternal Commander MK-12 Weaponmaster's Boots,feet,234,blue,dps,mara,armoring,234bluearmoring,11,Versatile Armoring 52,,blue
254,420,Eternal Commander MK-13 Combat Medic's Boots,feet,234,purple,healer,merc,armoring,234purplearmoring,13,Advanced Versatile Armoring 48,,purple
255,427,Eternal Commander MK-13 Combat Tech's Boots,feet,234,purple,dps,pt,armoring,234purplearmoring,13,Advanced Versatile Armoring 48,,purple
256,437,Eternal Commander MK-13 Eliminator's Boots,feet,234,purple,dps,merc,armoring,234purplearmoring,13,Advanced Versatile Armoring 48,,purple
257,445,Eternal Commander MK-13 Enforcer's Boots,feet,234,purple,dps,op,armoring,234purplearmoring,13,Advanced Versatile Armoring 48,,purple
258,452,Eternal Commander MK-13 Field Medic's Boots,feet,234,purple,healer,op,armoring,234purplearmoring,13,Advanced Versatile Armoring 48,,purple
259,459,Eternal Commander MK-13 Field Tech's Boots,feet,234,purple,dps,sniper,armoring,234purplearmoring,13,Advanced Versatile Armoring 48,,purple
260,469,Eternal Commander MK-13 Force-Master's Boots,feet,234,purple,dps,sorc,armoring,234purplearmoring,13,Advanced Versatile Armoring 48,,purple
261,478,Eternal Commander MK-13 Force-Mystic's Boots,feet,234,purple,healer,sorc,armoring,234purplearmoring,13,Advanced Versatile Armoring 48,,purple
262,500,Eternal Commander MK-13 Stalker's Boots,feet,234,purple,dps,sin,armoring,234purplearmoring,13,Advanced Versatile Armoring 48,,purple
263,511,Eternal Commander MK-13 Supercommando's Boots,feet,234,purple,tank,pt,armoring,234purplearmoring,12,Advanced Resistive Armoring 48,,purple
264,518,Eternal Commander MK-13 Survivor's Boots,feet,234,purple,tank,sin,armoring,234purplearmoring,12,Advanced Resistive Armoring 48,,purple
265,527,Eternal Commander MK-13 Vindicator's Boots,feet,234,purple,dps,jugg,armoring,234purplearmoring,13,Advanced Versatile Armoring 48,,purple
266,534,Eternal Commander MK-13 War Leader's Boots,feet,234,purple,tank,jugg,armoring,234purplearmoring,12,Advanced Resistive Armoring 48,,purple
267,543,Eternal Commander MK-13 Weaponmaster's Boots,feet,234,purple,dps,mara,armoring,234purplearmoring,13,Advanced Versatile Armoring 48,,purple
268,557,Eternal Commander MK-15 Combat Medic's Boots,feet,236,gold,healer,merc,armoring,236goldarmoring,15,Versatile Armoring 46,,gold
269,564,Eternal Commander MK-15 Combat Tech's Boots,feet,236,gold,dps,pt,armoring,236goldarmoring,15,Versatile Armoring 46,,gold
270,574,Eternal Commander MK-15 Eliminator's Boots,feet,236,gold,dps,merc,armoring,236goldarmoring,15,Versatile Armoring 46,,gold
271,582,Eternal Commander MK-15 Enforcer's Boots,feet,236,gold,dps,op,armoring,236goldarmoring,15,Versatile Armoring 46,,gold
272,589,Eternal Commander MK-15 Field Medic's Boots,feet,236,gold,healer,op,armoring,236goldarmoring,15,Versatile Armoring 46,,gold
273,596,Eternal Commander MK-15 Field Tech's Boots,feet,236,gold,dps,sniper,armoring,236goldarmoring,15,Versatile Armoring 46,,gold
274,606,Eternal Commander MK-15 Force-Master's Boots,feet,236,gold,dps,sorc,armoring,236goldarmoring,15,Versatile Armoring 46,,gold
275,615,Eternal Commander MK-15 Force-Mystic's Boots,feet,236,gold,healer,sorc,armoring,236goldarmoring,15,Versatile Armoring 46,,gold
276,637,Eternal Commander MK-15 Stalker's Boots,feet,236,gold,dps,sin,armoring,236goldarmoring,15,Versatile Armoring 46,,gold
277,648,Eternal Commander MK-15 Supercommando's Boots,feet,236,gold,tank,pt,armoring,236goldarmoring,14,Resistive Armoring 46,,gold
278,655,Eternal Commander MK-15 Survivor's Boots,feet,236,gold,tank,sin,armoring,236goldarmoring,14,Resistive Armoring 46,,gold
279,664,Eternal Commander MK-15 Vindicator's Boots,feet,236,gold,dps,jugg,armoring,236goldarmoring,15,Versatile Armoring 46,,gold
280,671,Eternal Commander MK-15 War Leader's Boots,feet,236,gold,tank,jugg,armoring,236goldarmoring,14,Resistive Armoring 46,,gold
281,680,Eternal Commander MK-15 Weaponmaster's Boots,feet,236,gold,dps,mara,armoring,236goldarmoring,15,Versatile Armoring 46,,gold
282,694,Eternal Commander MK-2 Combat Medic's Boots,feet,230,blue,healer,merc,armoring,230bluearmoring,5,Versatile Armoring 50,,blue
283,701,Eternal Commander MK-2 Combat Tech's Boots,feet,230,blue,dps,pt,armoring,230bluearmoring,5,Versatile Armoring 50,,blue
284,711,Eternal Commander MK-2 Eliminator's Boots,feet,230,blue,dps,merc,armoring,230bluearmoring,5,Versatile Armoring 50,,blue
285,719,Eternal Commander MK-2 Enforcer's Boots,feet,230,blue,dps,op,armoring,230bluearmoring,5,Versatile Armoring 50,,blue
286,726,Eternal Commander MK-2 Field Medic's Boots,feet,230,blue,healer,op,armoring,230bluearmoring,5,Versatile Armoring 50,,blue
287,733,Eternal Commander MK-2 Field Tech's Boots,feet,230,blue,dps,sniper,armoring,230bluearmoring,5,Versatile Armoring 50,,blue
288,743,Eternal Commander MK-2 Force-Master's Boots,feet,230,blue,dps,sorc,armoring,230bluearmoring,5,Versatile Armoring 50,,blue
289,752,Eternal Commander MK-2 Force-Mystic's Boots,feet,230,blue,healer,sorc,armoring,230bluearmoring,5,Versatile Armoring 50,,blue
290,774,Eternal Commander MK-2 Stalker's Boots,feet,230,blue,dps,sin,armoring,230bluearmoring,5,Versatile Armoring 50,,blue
291,785,Eternal Commander MK-2 Supercommando's Boots,feet,230,blue,tank,pt,armoring,230bluearmoring,4,Resistive Armoring 50,,blue
292,792,Eternal Commander MK-2 Survivor's Boots,feet,230,blue,tank,sin,armoring,230bluearmoring,4,Resistive Armoring 50,,blue
293,801,Eternal Commander MK-2 Vindicator's Boots,feet,230,blue,dps,jugg,armoring,230bluearmoring,5,Versatile Armoring 50,,blue
294,808,Eternal Commander MK-2 War Leader's Boots,feet,230,blue,tank,jugg,armoring,230bluearmoring,4,Resistive Armoring 50,,blue
295,817,Eternal Commander MK-2 Weaponmaster's Boots,feet,230,blue,dps,mara,armoring,230bluearmoring,5,Versatile Armoring 50,,blue
296,831,Eternal Commander MK-3 Combat Medic's Boots,feet,230,purple,healer,merc,armoring,230purplearmoring,7,Advanced Versatile Armoring 46,,purple
297,838,Eternal Commander MK-3 Combat Tech's Boots,feet,230,purple,dps,pt,armoring,230purplearmoring,7,Advanced Versatile Armoring 46,,purple
298,848,Eternal Commander MK-3 Eliminator's Boots,feet,230,purple,dps,merc,armoring,230purplearmoring,7,Advanced Versatile Armoring 46,,purple
299,856,Eternal Commander MK-3 Enforcer's Boots,feet,230,purple,dps,op,armoring,230purplearmoring,7,Advanced Versatile Armoring 46,,purple
300,863,Eternal Commander MK-3 Field Medic's Boots,feet,230,purple,healer,op,armoring,230purplearmoring,7,Advanced Versatile Armoring 46,,purple
301,870,Eternal Commander MK-3 Field Tech's Boots,feet,230,purple,dps,sniper,armoring,230purplearmoring,7,Advanced Versatile Armoring 46,,purple
302,880,Eternal Commander MK-3 Force-Master's Boots,feet,230,purple,dps,sorc,armoring,230purplearmoring,7,Advanced Versatile Armoring 46,,purple
303,889,Eternal Commander MK-3 Force-Mystic's Boots,feet,230,purple,healer,sorc,armoring,230purplearmoring,7,Advanced Versatile Armoring 46,,purple
304,911,Eternal Commander MK-3 Stalker's Boots,feet,230,purple,dps,sin,armoring,230purplearmoring,7,Advanced Versatile Armoring 46,,purple
305,922,Eternal Commander MK-3 Supercommando's Boots,feet,230,purple,tank,pt,armoring,230purplearmoring,6,Advanced Resistive Armoring 46,,purple
306,929,Eternal Commander MK-3 Survivor's Boots,feet,230,purple,tank,sin,armoring,230purplearmoring,6,Advanced Resistive Armoring 46,,purple
307,938,Eternal Commander MK-3 Vindicator's Boots,feet,230,purple,dps,jugg,armoring,230purplearmoring,7,Advanced Versatile Armoring 46,,purple
308,945,Eternal Commander MK-3 War Leader's Boots,feet,230,purple,tank,jugg,armoring,230purplearmoring,6,Advanced Resistive Armoring 46,,purple
309,954,Eternal Commander MK-3 Weaponmaster's Boots,feet,230,purple,dps,mara,armoring,230purplearmoring,7,Advanced Versatile Armoring 46,,purple
310,968,GEMINI MK-1 Combat Medic's Boots,feet,244,green,healer,merc,armoring,244greenarmoring,25,Versatile Armoring 62,,green
311,975,GEMINI MK-1 Combat Tech's Boots,feet,244,green,dps,pt,armoring,244greenarmoring,25,Versatile Armoring 62,,green
312,985,GEMINI MK-1 Eliminator's Boots,feet,244,green,dps,merc,armoring,244greenarmoring,25,Versatile Armoring 62,,green
313,993,GEMINI MK-1 Enforcer's Boots,feet,244,green,dps,op,armoring,244greenarmoring,25,Versatile Armoring 62,,green
314,1000,GEMINI MK-1 Field Medic's Boots,feet,244,green,healer,op,armoring,244greenarmoring,25,Versatile Armoring 62,,green
315,1007,GEMINI MK-1 Field Tech's Boots,feet,244,green,dps,sniper,armoring,244greenarmoring,25,Versatile Armoring 62,,green
316,1017,GEMINI MK-1 Force-Master's Boots,feet,244,green,dps,sorc,armoring,244greenarmoring,25,Versatile Armoring 62,,green
317,1026,GEMINI MK-1 Force-Mystic's Boots,feet,244,green,healer,sorc,armoring,244greenarmoring,25,Versatile Armoring 62,,green
318,1048,GEMINI MK-1 Stalker's Boots,feet,244,green,dps,sin,armoring,244greenarmoring,25,Versatile Armoring 62,,green
319,1059,GEMINI MK-1 Supercommando's Boots,feet,244,green,tank,pt,armoring,244greenarmoring,24,Resistive Armoring 62,,green
320,1066,GEMINI MK-1 Survivor's Boots,feet,244,green,tank,sin,armoring,244greenarmoring,24,Resistive Armoring 62,,green
321,1075,GEMINI MK-1 Vindicator's Boots,feet,244,green,dps,jugg,armoring,244greenarmoring,25,Versatile Armoring 62,,green
322,1082,GEMINI MK-1 War Leader's Boots,feet,244,green,tank,jugg,armoring,244greenarmoring,24,Resistive Armoring 62,,green
323,1091,GEMINI MK-1 Weaponmaster's Boots,feet,244,green,dps,mara,armoring,244greenarmoring,25,Versatile Armoring 62,,green
324,1105,GEMINI MK-2 Combat Medic's Boots,feet,244,blue,healer,merc,armoring,244bluearmoring,27,Versatile Armoring 57,,blue
325,1112,GEMINI MK-2 Combat Tech's Boots,feet,244,blue,dps,pt,armoring,244bluearmoring,27,Versatile Armoring 57,,blue
326,1122,GEMINI MK-2 Eliminator's Boots,feet,244,blue,dps,merc,armoring,244bluearmoring,27,Versatile Armoring 57,,blue
327,1130,GEMINI MK-2 Enforcer's Boots,feet,244,blue,dps,op,armoring,244bluearmoring,27,Versatile Armoring 57,,blue
328,1137,GEMINI MK-2 Field Medic's Boots,feet,244,blue,healer,op,armoring,244bluearmoring,27,Versatile Armoring 57,,blue
329,1144,GEMINI MK-2 Field Tech's Boots,feet,244,blue,dps,sniper,armoring,244bluearmoring,27,Versatile Armoring 57,,blue
330,1154,GEMINI MK-2 Force-Master's Boots,feet,244,blue,dps,sorc,armoring,244bluearmoring,27,Versatile Armoring 57,,blue
331,1163,GEMINI MK-2 Force-Mystic's Boots,feet,244,blue,healer,sorc,armoring,244bluearmoring,27,Versatile Armoring 57,,blue
332,1185,GEMINI MK-2 Stalker's Boots,feet,244,blue,dps,sin,armoring,244bluearmoring,27,Versatile Armoring 57,,blue
333,1196,GEMINI MK-2 Supercommando's Boots,feet,244,blue,tank,pt,armoring,244bluearmoring,26,Resistive Armoring 57,,blue
334,1203,GEMINI MK-2 Survivor's Boots,feet,244,blue,tank,sin,armoring,244bluearmoring,26,Resistive Armoring 57,,blue
335,1212,GEMINI MK-2 Vindicator's Boots,feet,244,blue,dps,jugg,armoring,244bluearmoring,27,Versatile Armoring 57,,blue
336,1219,GEMINI MK-2 War Leader's Boots,feet,244,blue,tank,jugg,armoring,244bluearmoring,26,Resistive Armoring 57,,blue
337,1228,GEMINI MK-2 Weaponmaster's Boots,feet,244,blue,dps,mara,armoring,244bluearmoring,27,Versatile Armoring 57,,blue
338,1242,GEMINI MK-3 Combat Medic's Boots,feet,246,purple,healer,merc,armoring,246purplearmoring,29,Advanced Versatile Armoring 54,,purple
339,1249,GEMINI MK-3 Combat Tech's Boots,feet,246,purple,dps,pt,armoring,246purplearmoring,29,Advanced Versatile Armoring 54,,purple
340,1259,GEMINI MK-3 Eliminator's Boots,feet,246,purple,dps,merc,armoring,246purplearmoring,29,Advanced Versatile Armoring 54,,purple
341,1267,GEMINI MK-3 Enforcer's Boots,feet,246,purple,dps,op,armoring,246purplearmoring,29,Advanced Versatile Armoring 54,,purple
